city,lat,lon,id,name,locality,timezone,country,owner,provider,isMobile,isMonitor,instruments,sensors,coordinates,licenses,bounds,distance,datetimeFirst,datetimeLast
,,,10851.0,"Bidhannagar, Kolkata - WBPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8523, 'name': 'West Bengal Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 36321, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12235989, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 12235990, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 36320, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 12235991, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 12235992, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36319, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12235993, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36318, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 12235994, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36317, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12235995, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12235996, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36316, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12235997, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 22.58157048, 'longitude': 88.41002457}",,"[88.41002457, 22.58157048, 88.41002457, 22.58157048]",,"{'utc': '2020-01-02T12:15:00Z', 'local': '2020-01-02T17:45:00+05:30'}","{'utc': '2025-09-15T10:15:00Z', 'local': '2025-09-15T15:45:00+05:30'}"
,,,10895.0,"Lumpyngngad, Shillong - Meghalaya PCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8542, 'name': 'Meghalaya State Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 36517, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12235998, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 12235999, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 36679, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 12236000, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 12236001, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36642, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36599, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 12236002, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36684, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236003, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236004, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12236005, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36638, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12236006, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 25.5586, 'longitude': 91.8985}",,"[91.8985, 25.5586, 91.8985, 25.5586]",,"{'utc': '2019-09-17T09:00:00Z', 'local': '2019-09-17T14:30:00+05:30'}","{'utc': '2025-09-15T10:15:00Z', 'local': '2025-09-15T15:45:00+05:30'}"
,,,10896.0,"Chhoti Gwaltoli, Indore - MPPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 163, 'name': 'caaqm'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 36693, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36694, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36697, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36698, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36699, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36519, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}]","{'latitude': 22.431, 'longitude': 75.5213}",,"[75.5213, 22.431, 75.5213, 22.431]",,"{'utc': '2020-01-06T11:00:00Z', 'local': '2020-01-06T16:30:00+05:30'}","{'utc': '2022-10-16T16:00:00Z', 'local': '2022-10-16T21:30:00+05:30'}"
,,,10897.0,"ICRISAT Patancheru, Hyderabad - TSPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 163, 'name': 'caaqm'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 36520, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36692, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36691, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36689, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36686, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36683, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}]","{'latitude': 17.5184, 'longitude': 78.278777}",,"[78.278777, 17.5184, 78.278777, 17.5184]",,"{'utc': '2020-04-28T10:45:00Z', 'local': '2020-04-28T16:15:00+05:30'}","{'utc': '2022-10-31T01:45:00Z', 'local': '2022-10-31T07:15:00+05:30'}"
,,,10898.0,"Palayam, Kozhikode - Kerala PCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 163, 'name': 'caaqm'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 36677, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36681, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36522, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36649, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36659, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36662, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}]","{'latitude': 11.249077, 'longitude': 75.78437099999998}",,"[75.78437099999998, 11.249077, 75.78437099999998, 11.249077]",,"{'utc': '2020-02-05T08:00:00Z', 'local': '2020-02-05T13:30:00+05:30'}","{'utc': '2022-10-16T04:45:00Z', 'local': '2022-10-16T10:15:00+05:30'}"
,,,10900.0,"Teri Gram, Gurugram - HSPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8529, 'name': 'Haryana State Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 36534, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36535, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 12236249, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36536, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36538, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 12236250, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36539, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236251, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236252, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 36540, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12236253, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 28.4275, 'longitude': 77.1465}",,"[77.1465, 28.4275, 77.1465, 28.4275]",,"{'utc': '2020-03-30T16:00:00Z', 'local': '2020-03-30T21:30:00+05:30'}","{'utc': '2025-04-15T07:45:00Z', 'local': '2025-04-15T13:15:00+05:30'}"
,,,10901.0,"PWD Juction, Kohima - NPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8545, 'name': 'Nagaland Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 36537, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12236329, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 12236330, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 12236331, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 36541, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36545, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12236332, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12236333, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36603, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36604, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236334, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236335, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12236336, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36629, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12236337, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 25.6635413, 'longitude': 94.0989878}",,"[94.0989878, 25.6635413, 94.0989878, 25.6635413]",,"{'utc': '2020-09-03T20:00:00Z', 'local': '2020-09-04T01:30:00+05:30'}","{'utc': '2025-09-15T10:15:00Z', 'local': '2025-09-15T15:45:00+05:30'}"
,,,10902.0,"Kalyana Nagara, Chikkamagaluru - KSPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8528, 'name': 'Karnataka State Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 36579, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12236115, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 12236116, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 12236117, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 36571, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36547, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12236118, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12236119, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36546, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36543, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236120, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12236121, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12236122, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36542, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12236123, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 13.328028, 'longitude': 75.797056}",,"[75.797056, 13.328028, 75.797056, 13.328028]",,"{'utc': '2020-02-03T09:00:00Z', 'local': '2020-02-03T14:30:00+05:30'}","{'utc': '2025-09-15T10:00:00Z', 'local': '2025-09-15T15:30:00+05:30'}"
,,,10903.0,"Railway Colony, Guwahati - APCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 12235756, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 36548, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12235757, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 12235758, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 36550, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 12235759, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36563, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12235760, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36575, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 12235761, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36592, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12235762, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12235763, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36635, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12235764, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 26.181742, 'longitude': 91.78063}",,"[91.78063, 26.181742, 91.78063, 26.181742]",,"{'utc': '2019-12-24T09:45:00Z', 'local': '2019-12-24T15:15:00+05:30'}","{'utc': '2025-09-15T10:15:00Z', 'local': '2025-09-15T15:45:00+05:30'}"
,,,10904.0,"Rabindra Sarobar, Kolkata - WBPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 8523, 'name': 'West Bengal Pollution Control Board'}","{'id': 168, 'name': 'CPCB'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}, {'id': 2, 'name': 'Government Monitor'}]","[{'id': 12235962, 'name': 'co ppb', 'parameter': {'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': 'CO'}}, {'id': 36549, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 12235963, 'name': 'no ppb', 'parameter': {'id': 24, 'name': 'no', 'units': 'ppb', 'displayName': 'NO'}}, {'id': 36551, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 12235964, 'name': 'no2 ppb', 'parameter': {'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': 'NO₂'}}, {'id': 12235965, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36581, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 12235966, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36602, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 12235967, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36609, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12235968, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12235969, 'name': 'so2 ppb', 'parameter': {'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': 'SO₂'}}, {'id': 36651, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}, {'id': 12235970, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}]","{'latitude': 22.51106, 'longitude': 88.35142}",,"[88.35142, 22.51106, 88.35142, 22.51106]",,"{'utc': '2019-08-09T07:45:00Z', 'local': '2019-08-09T13:15:00+05:30'}","{'utc': '2025-09-15T10:15:00Z', 'local': '2025-09-15T15:45:00+05:30'}"
,,,10905.0,"Rishi Nagar, Kaithal - HSPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 163, 'name': 'caaqm'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 36578, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36577, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36576, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36552, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36601, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36682, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}]","{'latitude': 29.8006, 'longitude': 76.4155}",,"[76.4155, 29.8006, 76.4155, 29.8006]",,"{'utc': '2019-08-07T07:00:00Z', 'local': '2019-08-07T12:30:00+05:30'}","{'utc': '2022-10-31T02:00:00Z', 'local': '2022-10-31T07:30:00+05:30'}"
,,,10906.0,"Murthal, Sonipat - HSPCB",,Asia/Kolkata,"{'id': 9, 'code': 'IN', 'name': 'India'}","{'id': 4, 'name': 'Unknown Governmental Organization'}","{'id': 163, 'name': 'caaqm'}",False,True,"[{'id': 2, 'name': 'Government Monitor'}]","[{'id': 36568, 'name': 'co µg/m³', 'parameter': {'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': 'CO mass'}}, {'id': 36567, 'name': 'no2 µg/m³', 'parameter': {'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': 'NO₂ mass'}}, {'id': 36565, 'name': 'o3 µg/m³', 'parameter': {'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': 'O₃ mass'}}, {'id': 36557, 'name': 'pm10 µg/m³', 'parameter': {'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': 'PM10'}}, {'id': 36556, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 36553, 'name': 'so2 µg/m³', 'parameter': {'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': 'SO₂ mass'}}]","{'latitude': 29.027199999999997, 'longitude': 77.0621}",,"[77.0621, 29.027199999999997, 77.0621, 29.027199999999997]",,"{'utc': '2020-01-02T08:00:00Z', 'local': '2020-01-02T13:30:00+05:30'}","{'utc': '2022-10-16T16:00:00Z', 'local': '2022-10-16T21:30:00+05:30'}"
